,barcode,category,categoryCode,cpg,name,topBrand,brandCode,brandId
908,511111619772,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610718083279,False,TEST BRANDCODE @1610718083279,60019b83be37ce4f17e558d6
909,511111319795,Baking,BAKING,60074260be37ce360be639f5,test brand @1611088480964,False,,60074261be37ce360be639f6
910,511111119760,Baking,BAKING,60019b82be37ce4f17e558d1,test brand @1610718082685,False,TEST BRANDCODE @1610718082685,60019b82be37ce4f17e558d5
911,511111819783,Baking,BAKING,60019b83be37ce4f17e558d7,test brand @1610718083421,False,,60019b83be37ce4f17e558d8
912,511111919759,Baking,BAKING,60019b82be37ce4f17e558d1,test brand @1610718082644,False,TEST BRANDCODE @1610718082644,60019b82be37ce4f17e558d4
913,511111319122,Baking,BAKING,5ff8b5febe37ce4a13986613,test brand @1610135038186,False,,5ff8b5febe37ce4a13986614
914,511111119111,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610135036684,False,TEST BRANDCODE @1610135036684,5ff8b5fcbe37ce4a13986612
915,511111919193,Baking,BAKING,5ffe2df8be37ce5e01754c1f,test brand @1610493432606,False,,5ffe2df8be37ce5e01754c20
916,511111519201,Baking,BAKING,5ffe2e38be37ce5e01754c21,test brand @1610493496943,False,TEST BRANDCODE @1610493496943,5ffe2e38be37ce5e01754c22
917,511111219170,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610493089082,False,TEST BRANDCODE @1610493089082,5ffe2ca1be37ce5e01754c0e
918,511111019091,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,test brand @1610135035614,False,TEST BRANDCODE @1610135035614,5ff8b5fbbe37ce4a13986610
919,511111419181,Baking,BAKING,5ffe2ce0be37ce5e01754c16,test brand @1610493152468,False,,5ffe2ce0be37ce5e01754c17
920,511111619109,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,test brand @1610135035679,False,TEST BRANDCODE @1610135035679,5ff8b5fbbe37ce4a13986611
921,511111519089,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,test brand @1610135035546,False,TEST BRANDCODE @1610135035546,5ff8b5fbbe37ce4a1398660f
922,511111819134,Baking,BAKING,5ffe2ca0be37ce5e01754c09,test brand @1610493088286,False,TEST BRANDCODE @1610493088287,5ffe2ca0be37ce5e01754c0a
923,511111519157,Baking,BAKING,5ffe2ca0be37ce5e01754c09,test brand @1610493088459,False,TEST BRANDCODE @1610493088459,5ffe2ca0be37ce5e01754c0c
924,511111019145,Baking,BAKING,5ffe2ca0be37ce5e01754c09,test brand @1610493088421,False,TEST BRANDCODE @1610493088421,5ffe2ca0be37ce5e01754c0b
925,511111719168,Baking,BAKING,5ffe2ca0be37ce5e01754c09,test brand @1610493088494,False,TEST BRANDCODE @1610493088494,5ffe2ca0be37ce5e01754c0d
926,511111819066,Baking,BAKING,5ff789d5be37ce786ba0f6a8,test brand @1610058197026,False,,5ff789d5be37ce786ba0f6a9
927,511111119043,Baking,BAKING,5ff789c5be37ce786ba0f6a2,test brand @1610058181760,False,TEST BRANDCODE @1610058181760,5ff789c5be37ce786ba0f6a6
928,511111319078,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,test brand @1610135035331,False,TEST BRANDCODE @1610135035332,5ff8b5fbbe37ce4a1398660e
929,511111619055,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610058182453,False,TEST BRANDCODE @1610058182453,5ff789c6be37ce786ba0f6a7
930,511111419020,Baking,BAKING,5ff789c5be37ce786ba0f6a2,test brand @1610058181682,False,TEST BRANDCODE @1610058181682,5ff789c5be37ce786ba0f6a4
931,511111919032,Baking,BAKING,5ff789c5be37ce786ba0f6a2,test brand @1610058181719,False,TEST BRANDCODE @1610058181719,5ff789c5be37ce786ba0f6a5
932,511111906285,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Hershey's™ Cereal,True,HERSHEYS CEREAL,5dc07bee1dda2c0ad7da64ac
933,511111415787,Baking,BAKING,5f441280be37ce5dbe9b7c7d,test brand @1598296704728,True,TEST BRANDCODE @1598296704728,5f441280be37ce5dbe9b7c7f
934,511111701347,Beverages,,53e10d6368abd3c7065097cc,Amp Energy,False,AMP,58861c7e4e8d0d20bc42c4f5
935,511111003755,,,5332f5ebe4b03c9a25efd0a8,Fuze,True,,5332f754e4b03c9a25efd112
936,511111905318,Magazines,,5d5d4fd16d5f3b23d1bc7905,Eat This Not That Magazine,True,511111905318,5d66d6a2a3a018093ab34727
937,511111500940,Personal Care,,5332f5f6e4b03c9a25efd0b4,AXE,False,AXE,592486bde410d61fcea3d120
938,511111116035,Baking,BAKING,5f493dabbe37ce64d0ae36ba,test brand @1598635435855,True,TEST BRANDCODE @1598635435855,5f493dabbe37ce64d0ae36bc
939,511111617907,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1606765582946,False,TEST BRANDCODE @1606765582946,5fc54c0ebe37ce1911dbb3b6
940,511111503811,,,5332f712e4b03c9a25efd0f9,Kemps,True,,5332f712e4b03c9a25efd0f8
941,511111203834,Beverages,,53e10d6368abd3c7065097cc,Barmen,True,,5332f70ae4b03c9a25efd0f4
942,511111216933,Baking,BAKING,5f7ba678be37ce23081c5296,test brand @1601939064752,True,,5f7ba678be37ce23081c5297
943,511111806509,Breakfast & Cereal,,5c6d516795144c607914426e,alexa-o's,True,ALEXA-O'S,5c6d51d695144c607914426f
944,511111904014,,,5332f5f2e4b03c9a25efd0aa,Frosted Mini-Wheats,True,,5332f5f4e4b03c9a25efd0af
945,511111005704,Health & Wellness,,53e10d6368abd3c7065097cc,Bayer® ASPRIN TAB/ CAPS/ CHEWS,True,511111005704,5da607ef1dda2c3e1416ae89
946,511111017172,Baking,BAKING,5f99f720be37ce13da9eadec,test brand @1603925792078,True,,5f99f720be37ce13da9eaded
947,511111805069,Magazines,,5d5d4fd16d5f3b23d1bc7905,InStyle,True,511111805069,5d6417dda3a018514994f42a
948,511111402244,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Steel Reserve,False,STEEL RESERVE,57e581dfe4b0ac389136a30e
949,511111904946,Snacks,,5332f5fbe4b03c9a25efd0ba,Pop Works & Company Popcorn,True,POP WORKS & COMPANY,5d603430a3a018514994f423
950,511111900498,Snacks,,5332f5fbe4b03c9a25efd0ba,SABRITONES,True,SABRITONES,5a4d2489e4b0d5c3fd86b67a
951,511111205456,Magazines,,5d5d4fd16d5f3b23d1bc7905,TIME Special Edition Magazine,True,511111205456,5d66def56d5f3b6188d4f052
952,511111200314,Grocery,,559c2234e4b06aca36af13c6,SURE-JELL,False,SURE-JELL,5a5d1ef1e4b0db471c2d0426
953,511111500179,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Terrapin,True,TERRAPIN,5a5d26c7e4b06ba572cf24a5
954,511111501053,Frozen,,559c2234e4b06aca36af13c6,Smart Made,False,SMART MADE,588ba164e4b02187f85cdadf
955,511111417057,Baking,BAKING,5f872bd3be37ce66db5dd982,test brand @1602694099888,True,,5f872bd4be37ce66db5dd983
956,511111405023,Magazines,,5d5d4fd16d5f3b23d1bc7905,Coastal Living Magazine,True,511111405023,5d6415a26d5f3b23d1bc790b
957,511111404231,Personal Care,,5332f5f6e4b03c9a25efd0b4,LOVE BEAUTY AND PLANET,False,LOVE BEAUTY AND PLANET,5a8c5ee7e4b07f0a2dac8948
958,511111005865,Health & Wellness,,5332f5f3e4b03c9a25efd0ae,Protein One™,True,PROTEIN ONE,5daf2a6b1dda2c3e1416ae91
959,511111203766,,,5332f5ebe4b03c9a25efd0a8,Sugar Free NOS,True,,5332f753e4b03c9a25efd110
960,511111605492,Magazines,,5d5d4fd16d5f3b23d1bc7905,Yoga Journal Magazine,True,511111605492,5d66e03f6d5f3b6188d4f054
961,511111414551,Baking,BAKING,5ea07defbe37ce3e45b6a780,Show this Brand A,True,,5ea07e02be37ce3e45b6a781
962,511111501541,Snacks,,5332f5fbe4b03c9a25efd0ba,Smartfood Selects,True,,585a9707e4b03e62d1ce0e90
963,511111617136,Baking,BAKING,5f99f71bbe37ce13da9eade6,test brand @1603925787381,True,TEST BRANDCODE @1603925787381,5f99f71bbe37ce13da9eade8
964,511111002086,Beverages,,559c2234e4b06aca36af13c6,Kool-Aid,False,KOOL-AID,57ebc02be4b0ac389136a339
965,511111203995,,,5332f5ebe4b03c9a25efd0a8,Minute Maid,True,,5332f5f5e4b03c9a25efd0b1
966,511111416890,Baking,BAKING,5f7ba644be37ce23081c5289,test brand @1601939013241,True,TEST BRANDCODE @1601939013241,5f7ba645be37ce23081c528b
967,511111401438,Grocery,,559c2234e4b06aca36af13c6,Velveeta Shells,False,,58861c7d4e8d0d20bc42c4d7
968,511111803447,,,5332f7a7e4b03c9a25efd134,Margaritaville,True,,5332f7b5e4b03c9a25efd141
969,511111615705,Baking,BAKING,5f403232be37ce5f78d9ed1a,test brand @1598042674677,True,,5f403232be37ce5f78d9ed1b
970,511111317715,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Absolut® Citron,False,ABSOLUT® CITRON,5fb81ab9be37ce522e165cdc
971,511111717522,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Avion® R44,False,AVION R44,5fb7fa35be37ce522e165cc9
972,511111102984,,,5332f5ebe4b03c9a25efd0a8,Caffeine-free Coca-Cola,True,,5332fa79e4b03c9a25efd227
973,511111418146,Baking,BAKING,5fd2a0bfbe37ce49eb72c0ef,test brand @1607639231710,False,TEST BRANDCODE @1607639231710,5fd2a0bfbe37ce49eb72c0f2
974,511111902812,,,53501d2ab9237fd7718f9e1a,Screamin Sicilian,True,,53501d2ab9237fd7718f9e1b
975,511111900269,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Miller Fortune,True,MILLER FORTUNE,5a5d239de4b0db471c2d042a
976,511111900771,Personal Care,,5332f5f6e4b03c9a25efd0b4,LEVER 2000,False,LEVER 2000,592486bee410d61fcea3d131
977,511111105558,Baby,BABY,5d9b4f591dda2c6225a284aa,A+D®,False,A+D,5da603a71dda2c3e1416ae82
978,511111312949,Baby,,550b2565e4b001d5e9e4146f,Pull-Ups,True,PULLUPS,5db3288aee7f2d6de4248977
979,511111216582,Baking,BAKING,5f5bc4f1be37ce17125ac0e6,test brand @1599849713170,True,,5f5bc4f1be37ce17125ac0e7
980,511111817864,Baking,BAKING,5fc54c0abe37ce1911dbb3b1,test brand @1606765578434,False,TEST BRANDCODE @1606765578435,5fc54c0abe37ce1911dbb3b2
981,511111003960,Beverages,,5332f5fbe4b03c9a25efd0ba,Mountain Dew,False,MOUNTAIN DEW,5332f5fbe4b03c9a25efd0bb
982,511111102052,Condiments & Sauces,,559c2234e4b06aca36af13c6,Kraft Mayo,False,,57ebc12ce4b0ac389136a33c
983,511111101505,Snacks,,5332f5fbe4b03c9a25efd0ba,Sun Chips,True,SUN CHIPS,585a9720e4b03e62d1ce0e94
984,511111716365,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598813527796,True,TEST BRANDCODE @1598813527796,5f4bf557be37ce0b4491554e
985,511111800712,Beverages,,5332f5f6e4b03c9a25efd0b4,PURE LEAF Tea Leaves,False,PURE LEAF Tea Leaves,592486bfe410d61fcea3d138
986,511111201120,Snacks,,559c2234e4b06aca36af13c6,Corn Nuts,False,CORN NUTS,5887a320e4b02187f85cdad8
987,511111702382,Dairy,,559c2234e4b06aca36af13c6,Breakstone's,False,BREAKSTONE'S,57d95753e4b0ac389136a2b3
988,511111200192,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Sparks,False,SPARKS,5a5d263ee4b06ba572cf24a4
989,511111316275,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,test brand @1598716509357,True,TEST BRANDCODE @1598716509358,5f4a7a5dbe37ce2d95e65ca2
990,511111301189,Beverages,,559c2234e4b06aca36af13c6,Maxwell House,False,MAXWELL HOUSE,5887a143e4b02187f85cdad2
991,511111603436,,,5332f7a7e4b03c9a25efd134,Beck's,True,,5332f7b5e4b03c9a25efd142
992,511111516637,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1599849714378,True,TEST BRANDCODE @1599849714378,5f5bc4f2be37ce17125ac0ed
993,511111716204,Baking,BAKING,5f4a64e7be37ce17d23b3178,test brand @1598711015496,True,TEST BRANDCODE @1598711015496,5f4a64e7be37ce17d23b317a
994,511111800088,Canned Goods & Soups,,5332f5f6e4b03c9a25efd0b4,Continental,True,CONTINENTAL SOUP,5a5d2b20e4b0db471c2d0434
995,511111213925,Beauty,,5e28b81cee7f2d697e835bcd,Garnier - Hair Color,True,GARNIER - HAIR COLOR,5e3875f5ee7f2d697e835bcf
996,511111114628,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,AFRIN® NASAL SPRAY,False,AFRIN® NASAL SPRAY,5ec2dc5fbe37ce5234ec36b8
997,511111605980,Dairy,,5332f5f3e4b03c9a25efd0ae,Goodbelly® Probiotics,True,GOODBELLY,5daf4867a60b87376833e35f
998,511111200758,Personal Care,,5332f5f6e4b03c9a25efd0b4,NEXXUS,False,NEXXUS,592486bee410d61fcea3d134
999,511111004127,Beverages,,5a734034e4b0d58f376be874,V8,False,V8,5a8c3226e4b07f0a2dac8942
1000,511111502654,,,55b62995e4b0d8e685c14213,Dr. Pepper,True,,55b630a4e4b0d8e685c1421c
1001,511111300090,Condiments & Sauces,,53e10d6368abd3c7065097cc,Colman's,True,COLMAN'S,5a5d2ac5e4b06ba572cf24a7
1002,511111704140,Condiments & Sauces,,5a734034e4b0d58f376be874,Prego,False,PREGO,5a8c344ae4b0ccf165fac9e5
1003,511111517887,Baking,BAKING,5fc54c0abe37ce1911dbb3b1,test brand @1606765578985,False,TEST BRANDCODE @1606765578985,5fc54c0bbe37ce1911dbb3b4
1004,511111914105,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,5e5ea9cc9c50da1291a6d074,BRUMMEL & BROWN,True,BRUMMEL & BROWN,5e710e03ee7f2d0b35b2a194
1005,511111705956,Dairy,,5332f5f3e4b03c9a25efd0ae,YQ by Yoplait®,True,YQ YOPLAIT,5daf43251dda2c3e1416ae95
1006,511111805298,Magazines,,5d5d4fd16d5f3b23d1bc7905,Diabetic Living Magazine,True,511111805298,5d66d597a3a018093ab34726
1007,511111205227,,,53e10d6368abd3c7065097cc,Diabetic Living Magazine,True,,5d658ffa6d5f3b23d1bc7914
1008,511111117285,Baking,BAKING,5fa98944be37ce239d1070ff,test brand @1604946244833,False,TEST BRANDCODE @1604946244833,5fa98944be37ce239d107102
1009,511111205661,Health & Wellness,,53e10d6368abd3c7065097cc,ALKA SELTZER® PLUS COLD AND FLU TAB/ CAPS/ GEL,True,ALKA SELTZER COLD AND FLU TAB/ CAPS/ GEL,5da6076f1dda2c3e1416ae88
1010,511111115151,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1595531349206,True,TEST BRANDCODE @1595531349206,5f19e055be37ce33f74a1673
1011,511111905806,Health & Wellness,,53e10d6368abd3c7065097cc,ONE A DAY® HEART HEALTH,True,511111905806,5da60915a60b87376833e355
1012,511111605058,Dairy,,5c45f8b087ff3552f950f026,Brand2,True,09090909090,5c4637ba87ff35681e840d57
1013,511111003472,,,5332f7a7e4b03c9a25efd134,Bud Light Lime,True,,5332f7afe4b03c9a25efd13e
1014,511111105831,Health & Wellness,,53e10d6368abd3c7065097cc,ONE A DAY® PRENATAL AND PREGNANCY,True,511111105831,5da609621dda2c3e1416ae8f
1015,511111704140,,,55b62995e4b0d8e685c14213,Diet Chris Cola,True,DIETCHRIS2,5a7e0665e4b0aedb3b84afd4
1016,511111403791,,,5332f5ebe4b03c9a25efd0a8,Dr Pepper,True,,5332f73ee4b03c9a25efd108
1017,511111804765,Deli,,559c2234e4b06aca36af13c6,Bold Butcher,True,BOLD BUTCHER,5ca6383b166eb32e98e0e450
1018,511111601678,Snacks,,5332f5fbe4b03c9a25efd0ba,Lay's Original,True,LAY'S,585a9686e4b03e62d1ce0e81
1019,511111401599,Snacks,,5332f5fbe4b03c9a25efd0ba,Quaker Chewy,False,,585a96e0e4b03e62d1ce0e8a
1020,511111300939,Frozen,FROZEN,5332f5f6e4b03c9a25efd0b4,BEN & JERRY'S,True,BEN & JERRY'S,592486bde410d61fcea3d121
1021,511111816263,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,test brand @1598716509304,True,TEST BRANDCODE @1598716509304,5f4a7a5dbe37ce2d95e65ca1
1022,511111202950,,,5332f5ebe4b03c9a25efd0a8,Pibb Xtra,True,,5332fa7ae4b03c9a25efd22a
1023,511111106432,Beverages,,5c6c2ee995144c6db8fe1976,"new-brand, of course",True,FRS920,5c6c2f9295144c6db8fe1977
1024,511111615651,Baking,BAKING,5f403231be37ce5f78d9ed14,test brand @1598042673378,True,TEST BRANDCODE @1598042673378,5f403231be37ce5f78d9ed15
1025,511111804604,Beverages,,5a734034e4b0d58f376be874,V8 Hydrate,False,V8 HYDRATE,5bcdfc5990fa074576779a15
1026,511111002369,Beverages,,559c2234e4b06aca36af13c6,Country Time,False,COUNTRY TIME,57d95805e4b0ac389136a2b5
1027,511111102779,,,56462469e4b0c05761111936,Frito Lay,True,,540f240768abd3c7065097d4
1028,511111419815,Baking,BAKING,60074277be37ce360be639fe,test brand @1611088503732,False,TEST BRANDCODE @1611088503732,60074277be37ce360be63a00
1029,511111401643,Beverages,,5332f5fbe4b03c9a25efd0ba,Naked Juice,True,NAKED JUICE,585a96ade4b03e62d1ce0e84
1030,511111800927,Frozen,,5332f5f6e4b03c9a25efd0b4,BREYERS,True,BREYERS,592486bde410d61fcea3d122
1031,511111817215,Baking,BAKING,5fa1c567be37ce402c4618ef,test brand @1604437351646,False,TEST BRANDCODE @1604437351646,5fa1c567be37ce402c4618f2
1032,511111105275,Magazines,,5d5d4fd16d5f3b23d1bc7905,Country Gardens Magazine,True,511111105275,5d66d4666d5f3b6188d4f046
1033,511111906353,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Girl Scouts Cookie Cereal,True,GIRL SCOUT CEREAL,5dc2dab01dda2c0ad7da64af
1034,511111802792,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Miller Lite,False,MILLER LITE,53554c847a010fd9f8db0ed6
1035,511111000167,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Third Shift Brewing,True,THIRD SHIFT,5a5d2727e4b0db471c2d042e
1036,511111112938,Baby,BABY,55b62995e4b0d8e685c14213,GoodNites,True,GOODNITES,5db32879ee7f2d6de4248976
1037,511111116523,Baking,BAKING,5f513ea0be37ce21f1287c01,test brand @1599159969061,True,TEST BRANDCODE @1599159969061,5f513ea1be37ce21f1287c04
1038,511111217183,Baking,BAKING,53e10d6368abd3c7065097cc,test brand @1604434433706,False,TEST BRANDCODE @1604434433706,5fa1ba01be37ce402c4618e7
1039,511111413950,Beauty,,5e28b81cee7f2d697e835bcd,Maybelline,True,MAYBELLINE,5e387679ee7f2d697e835bd2
1040,511111606093,Dairy,,5332f5f3e4b03c9a25efd0ae,Yoplait®,False,YOPLAIT,5daf693c1dda2c3e1416ae9d
1041,511111303664,,,5332f5ebe4b03c9a25efd0a8,Odwalla,True,,5332f769e4b03c9a25efd122
1042,511111515753,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598290604214,True,TEST BRANDCODE @1598290604214,5f43faacbe37ce3ef3fd3719
1043,511111417989,Baking,BAKING,5fcff304be37ce6d53dfc683,test brand @1607463684590,False,TEST BRANDCODE @1607463684591,5fcff304be37ce6d53dfc684
1044,511111913948,Beauty,,5e28b81cee7f2d697e835bcd,L’Oreal Paris - Hair Color,True,L’OREAL PARIS - HAIR COLOR,5e387644ee7f2d697e835bd1
1045,511111917113,Baking,BAKING,5f9770c0be37ce03d08a2d89,test brand @1603760320553,True,,5f9770c0be37ce03d08a2d8a
1046,511111505594,Health & Wellness,,53e10d6368abd3c7065097cc,"ALEVE® CAPLETS, TABLETS, AND GEL CAPS",True,"ALEVE CAPLETS, TABLETS, AND GEL CAPS",5da606361dda2c3e1416ae84
1047,511111103097,,,5332fa12e4b03c9a25efd1e7,Roma,True,,5332fa1ae4b03c9a25efd1e9
1048,511111605263,Magazines,,5d5d4fd16d5f3b23d1bc7905,Clean Eating Magazine,True,511111605263,5d66d38ca3a018093ab34724
1049,511111415909,Baking,BAKING,5f493682be37ce52f8314fcb,test brand @1598633602226,True,TEST BRANDCODE @1598633602226,5f493682be37ce52f8314fcc
1050,511111503309,,,5332f7ffe4b03c9a25efd16b,Oikos,True,,5332f806e4b03c9a25efd16e
1051,511111718352,Baking,BAKING,5fda3711be37ce09e351596d,test brand @1608136465926,False,,5fda3712be37ce09e351596e
1052,511111218296,Baking,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891733,False,TEST BRANDCODE @1607987891733,5fd7f2b3be37ce7339755869
1053,511111000235,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Saint Archer,True,SAINT ARCHER,5a5d247ae4b06ba572cf24a2
1054,511111601166,Dairy,,559c2234e4b06aca36af13c6,Philadelphia,False,PHILADELPHIA,5887a1c8e4b02187f85cdad4
1055,511111804482,Snacks,,5a734034e4b0d58f376be874,Late July,False,LATE JULY,5afda201e4b0c11cfecd49f7
1056,511111417774,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Freihofers,False,FREIHOFERS,5fb823dfbe37ce522e165ce2
1057,511111100133,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Tyskie,True,TYSKIE GRONIE,5a5d28ade4b0db471c2d0431
1058,511111904663,Household,,550b2565e4b001d5e9e4146f,Kleenex,False,KLEENEX,5bd2013f965c7d66d92731ec
1059,511111016854,Baking,BAKING,5f7760f0be37ce1d26d7b7a2,test brand @1601659120870,True,TEST BRANDCODE @1601659120870,5f7760f0be37ce1d26d7b7a6
1060,511111416944,Baking,BAKING,5f7ba914be37ce2f290fb24f,test brand @1601939732269,True,,5f7ba914be37ce2f290fb250
1061,511111900542,Snacks,,5332f5fbe4b03c9a25efd0ba,EL ISLENO,True,EL ISLENO,5a4d1ec9e4b0bcb2c74ea77d
1062,511111717751,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Maiser's,False,MAISER'S ,5fb822e4be37ce522e165ce0
1063,511111816980,Baking,BAKING,5f7ba932be37ce2f290fb251,test brand @1601939762976,True,TEST BRANDCODE @1601939762976,5f7ba932be37ce2f290fb255
1064,511111204718,Household,,550b2565e4b001d5e9e4146f,Viva,False,VIVA,5bd201f090fa074576779a1a
1065,511111604686,Personal Care,,550b2565e4b001d5e9e4146f,Poise,False,POISE,5bd20188965c7d66d92731ed
1066,511111918158,Baking,BAKING,5fd2a0bfbe37ce49eb72c0ef,test brand @1607639231747,False,TEST BRANDCODE @1607639231747,5fd2a0bfbe37ce49eb72c0f3
1067,511111503538,,,5332f7a7e4b03c9a25efd134,Natural,True,,5332f7a9e4b03c9a25efd138
1068,511111102335,Frozen,,559c2234e4b06aca36af13c6,Ore-Ida,False,ORE-IDA,57d96112e4b0ac389136a2b8
1069,511111605331,Magazines,,5d5d4fd16d5f3b23d1bc7905,History Channel Special Edition Magazine ,True,511111605331,5d66d81a6d5f3b6188d4f048
1070,511111300373,Grocery,,559c2234e4b06aca36af13c6,BIAGLUT,False,BIAGLUT,5a5d1c77e4b06ba572cf249a
1071,511111004790,Condiments & Sauces,,559c2234e4b06aca36af13c6,Bitten Dressing,True,BITTEN,5cdacd63166eb33eb7ce0fa8
1072,511111401926,Beverages,,559c2234e4b06aca36af13c6,Tang,False,TANG,57ebc2dfe4b0ac389136a34a
1073,511111603085,,,5332fa58e4b03c9a25efd215,Edy's,True,,5332fa58e4b03c9a25efd214
1074,511111707202,Baby,BABY,5459429be4b0bfcb1e864082,Huggies,True,HUGGIES,5c7d9cb395144c337a3cbfbb
1075,511111204152,Baby,,5a734034e4b0d58f376be874,Plum Organics,False,PLUM ORGANICS,5a8c34d7e4b07f0a2dac8944
1076,511111917557,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,The Glenlivet® Caribbean Reserve,False,THE GLENLIVET CARIBBEAN RESERVE,5fb805dbbe37ce522e165ccc
1077,511111117568,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,The Glenlivet® Founder's Reserve,False,THE GLENLIVET® FOUNDER'S RESERVE,5fb806b5be37ce522e165ccd
1078,511111617570,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,The Glenlivet® 12 Year ,False,THE GLENLIVET® 12 YEAR ,5fb807bebe37ce522e165cce
1079,511111204640,Baby,,550b2565e4b001d5e9e4146f,Goodnites,False,GOODNITES,5bd200fc965c7d66d92731eb
1080,511111801030,Beverages,,559c2234e4b06aca36af13c6,Tassimo,False,TASSIMO,588ba1c8e4b02187f85cdae1
1081,511111206330,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Dippin Dots® Cereal,True,DIPPIN DOTS,5dc2d9d4a60b873d6b0666d2
1082,511111701132,,,559c2234e4b06aca36af13c6,Stove Top,False,STOVE TOP,5887a290e4b02187f85cdad7
1083,511111417828,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Brownberry,False,BROWNBERRY,5fb82f4bbe37ce522e165ce7
1084,511111216704,Baking,BAKING,5f77274bbe37ce6b592e90b9,test brand @1601644363663,True,TEST BRANDCODE @1601644363664,5f77274bbe37ce6b592e90ba
1085,511111205944,Dairy,,5332f5f3e4b03c9a25efd0ae,Oui™ by Yoplait®,True,OUI BY YOPLAIT,5daf3eed1dda2c3e1416ae94
1086,511111500452,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cerveza Aguila,True,CERVEZA AGUILA,5a5d144ee4b0db471c2d041d
1087,511111616252,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,test brand @1598716507601,True,TEST BRANDCODE @1598716507602,5f4a7a5dbe37ce2d95e65ca0
1088,511111903574,,,5332f7a7e4b03c9a25efd134,Budweiser,True,,5332f7a7e4b03c9a25efd133
1089,511111103424,,,5332f7a7e4b03c9a25efd134,Budweiser Black Crown,True,,5332f7b7e4b03c9a25efd144
1090,511111916673,Baking,BAKING,5f628214be37ce78e6e2efaa,test brand @1600291349297,True,TEST BRANDCODE @1600291349297,5f628215be37ce78e6e2efae
1091,511111702221,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Icehouse,False,ICEHOUSE,57e5823ce4b0ac389136a312
1092,511111900610,Beauty & Personal Care,,53e10d6368abd3c7065097cc,FDS,True,FDS,5a021582e4b00efe02b02a56
1093,511111204084,Grocery,,5a734034e4b0d58f376be874,Bolthouse Farms,False,BOLTHOUSE FARMS,5a8c2eeee4b0ccf165fac9e2
1094,511111100577,Personal Care,,5332f5f6e4b03c9a25efd0b4,Q-TIPS,False,Q-TIPS,5a0218cae4b00efe02b02a59
1095,511111701293,Breakfast & Cereal,,5332f5fbe4b03c9a25efd0ba,Quaker Granola,False,,58861c7f4e8d0d20bc42c4fa
1096,511111001041,Dairy,,559c2234e4b06aca36af13c6,Hoffman's,False,HOFFMAN'S,588ba198e4b02187f85cdae0
1097,511111202882,,,5332f5ebe4b03c9a25efd0a8,Coca-Cola Cherry Zero,True,,5332fa80e4b03c9a25efd231
1098,511111606215,Snacks,,5332f5f3e4b03c9a25efd0ae,Fruit by the Foot™,True,BETTY CROCKER FRUIT BY THE FOOT,5db9f97f1dda2c3e1416aea2
